ID_Nasabah,Umur,Jenis_Kelamin,Saldo,Produk,Cabang,Tanggal_Pembukaan
2608,37,Perempuan,22908406,Tabungan,Jakarta Pusat,2022-05-26
2609,66,Perempuan,13941804,Deposito,Surabaya,2021-12-17
2610,40,Laki-laki,19394208,Tabungan,Bandung,2022-12-19
2611,45,Perempuan,28443619,Tabungan,Jakarta Pusat,2021-01-03
2612,66,Laki-laki,2878235,Deposito,Surabaya,2021-02-15
2613,38,Laki-laki,16721921,Deposito,Yogyakarta,2022-03-02
2614,41,Perempuan,21417461,Deposito,Bandung,2020-05-05
2615,31,Laki-laki,18745436,Tabungan,Surabaya,2020-04-30
2616,23,Perempuan,9404164,Tabungan,Yogyakarta,2022-10-07
2617,50,Laki-laki,7541007,Deposito,Bali,2021-12-07
2618,57,Laki-laki,4950150,Tabungan,Bali,2020-11-27
2619,42,Laki-laki,19783225,Deposito,Bandung,2021-01-30
2620,38,Perempuan,23738550,Deposito,Jakarta Pusat,2022-12-01
2621,46,Perempuan,25018420,Deposito,Yogyakarta,2020-01-20
2622,45,Perempuan,28098144,Tabungan,Bali,2022-12-24
2623,46,Perempuan,3460361,Deposito,Bandung,2022-03-31
2624,29,Perempuan,12533759,Deposito,Bandung,2022-07-14
2625,23,Laki-laki,9891265,Tabungan,Bali,2022-03-28
2626,20,Laki-laki,29212971,Deposito,Yogyakarta,2020-06-26
2627,63,Laki-laki,24971978,Deposito,Yogyakarta,2020-09-27
2628,69,Laki-laki,17341445,Deposito,Surabaya,2020-09-14
2629,53,Perempuan,28385371,Deposito,Bali,2020-08-02
2630,43,Perempuan,19250720,Tabungan,Bandung,2020-12-20
2631,52,Perempuan,2733944,Tabungan,Surabaya,2022-01-10
2632,53,Perempuan,24469476,Tabungan,Surabaya,2022-06-18
2633,42,Laki-laki,11225557,Deposito,Bandung,2022-01-21
2634,32,Perempuan,6684112,Deposito,Jakarta Pusat,2021-04-27
2635,45,Perempuan,21154474,Deposito,Bali,2021-01-02
2636,49,Perempuan,9906943,Deposito,Surabaya,2022-07-30
2637,54,Perempuan,6233686,Tabungan,Bali,2021-10-28
2638,36,Perempuan,3002432,Tabungan,Bandung,2022-12-10
2639,57,Laki-laki,23829828,Deposito,Jakarta Pusat,2022-07-20
2640,21,Laki-laki,20018117,Deposito,Yogyakarta,2022-03-09
2641,60,Perempuan,9660984,Tabungan,Surabaya,2021-03-05
2642,27,Laki-laki,7603869,Tabungan,Surabaya,2021-06-18
2643,46,Laki-laki,17151939,Deposito,Jakarta Pusat,2022-11-07
2644,47,Laki-laki,25928832,Tabungan,Jakarta Pusat,2021-02-16
2645,68,Perempuan,25846762,Tabungan,Surabaya,2021-03-18
2646,46,Perempuan,6569796,Tabungan,Surabaya,2022-12-29
2647,42,Perempuan,3078069,Deposito,Bandung,2021-04-09
2648,49,Perempuan,29622411,Deposito,Yogyakarta,2022-05-21
2649,35,Laki-laki,12606838,Tabungan,Jakarta Pusat,2021-08-11
2650,29,Laki-laki,19005601,Deposito,Bali,2020-07-09
2651,60,Perempuan,2382686,Deposito,Yogyakarta,2020-04-11
2652,46,Laki-laki,21862958,Deposito,Jakarta Pusat,2020-11-03
2653,52,Laki-laki,13341203,Tabungan,Jakarta Pusat,2021-02-09
2654,68,Laki-laki,27867080,Tabungan,Surabaya,2022-06-02
2655,32,Laki-laki,19347118,Deposito,Jakarta Pusat,2020-03-15
2656,54,Perempuan,14736601,Deposito,Yogyakarta,2022-04-05
2657,63,Laki-laki,26352160,Deposito,Bandung,2021-09-19
2658,52,Perempuan,26513004,Tabungan,Jakarta Pusat,2022-03-14
2659,59,Perempuan,15349627,Deposito,Surabaya,2020-12-04
2660,63,Laki-laki,28997981,Tabungan,Bandung,2022-03-21
2661,28,Perempuan,14551556,Tabungan,Jakarta Pusat,2021-05-13
2662,43,Laki-laki,2193546,Deposito,Surabaya,2021-04-22
2663,69,Laki-laki,28860671,Deposito,Yogyakarta,2022-02-01
2664,68,Perempuan,27259202,Deposito,Bandung,2020-01-08
2665,21,Laki-laki,21807422,Tabungan,Surabaya,2020-07-07
2666,38,Perempuan,26776748,Tabungan,Yogyakarta,2020-10-02
2667,60,Laki-laki,27350642,Deposito,Bali,2020-05-21
2668,64,Laki-laki,16660923,Tabungan,Bali,2020-05-30
2669,25,Laki-laki,5562733,Deposito,Bandung,2021-09-13
2670,24,Perempuan,22681004,Deposito,Jakarta Pusat,2022-12-08
2671,49,Perempuan,28482809,Deposito,Yogyakarta,2021-02-06
2672,37,Perempuan,27822002,Tabungan,Bali,2022-07-05
2673,26,Perempuan,10644598,Deposito,Bandung,2022-12-21
2674,54,Perempuan,21749464,Deposito,Bandung,2022-09-03
2675,36,Laki-laki,14862298,Tabungan,Bali,2021-03-26
2676,49,Laki-laki,3368911,Deposito,Yogyakarta,2020-11-21
2677,32,Laki-laki,13695776,Deposito,Yogyakarta,2021-01-29
2678,40,Laki-laki,21273981,Deposito,Surabaya,2022-06-18
2679,39,Perempuan,16771551,Deposito,Bali,2021-02-07
2680,30,Perempuan,20353877,Tabungan,Bandung,2020-02-10
2681,49,Perempuan,12655799,Tabungan,Surabaya,2020-11-29
2682,54,Perempuan,4209705,Tabungan,Surabaya,2022-10-20
2683,23,Laki-laki,29500707,Deposito,Bandung,2020-12-14
2684,52,Perempuan,16640788,Deposito,Jakarta Pusat,2022-11-06
2685,43,Perempuan,19245803,Deposito,Bali,2022-04-13
2686,61,Perempuan,22115954,Deposito,Surabaya,2022-05-21
2687,53,Perempuan,16780366,Tabungan,Bali,2021-06-05
2688,38,Perempuan,23453448,Tabungan,Bandung,2021-01-16
2689,51,Laki-laki,21388661,Deposito,Jakarta Pusat,2021-08-19
2690,32,Laki-laki,29930215,Deposito,Yogyakarta,2020-01-22
2691,50,Perempuan,11244104,Tabungan,Surabaya,2021-06-11
2692,28,Laki-laki,16432202,Tabungan,Surabaya,2022-05-16
2693,62,Laki-laki,24274303,Deposito,Jakarta Pusat,2022-05-08
2694,31,Laki-laki,7691739,Tabungan,Jakarta Pusat,2022-12-14
2695,32,Perempuan,18461316,Tabungan,Surabaya,2022-09-02
2696,22,Perempuan,23032084,Tabungan,Surabaya,2022-03-28
2697,36,Perempuan,6668091,Deposito,Bandung,2020-05-18
2698,42,Perempuan,4438622,Deposito,Yogyakarta,2021-12-19
2699,44,Laki-laki,15261621,Tabungan,Jakarta Pusat,2021-08-22
2700,31,Laki-laki,14462813,Deposito,Bali,2022-12-13
2701,65,Perempuan,5287798,Deposito,Yogyakarta,2022-07-11
2702,67,Laki-laki,28313440,Deposito,Jakarta Pusat,2020-07-05
2703,67,Laki-laki,9271084,Tabungan,Jakarta Pusat,2020-07-21
2704,27,Laki-laki,22300823,Tabungan,Surabaya,2020-05-07
2705,29,Laki-laki,28333918,Deposito,Jakarta Pusat,2022-05-20
2706,45,Perempuan,23910643,Deposito,Yogyakarta,2021-12-06
2707,68,Laki-laki,2427465,Deposito,Bandung,2022-12-13
2708,36,Perempuan,1047667,Tabungan,Jakarta Pusat,2021-11-07
2709,55,Perempuan,5992407,Deposito,Surabaya,2021-10-08
2710,34,Laki-laki,23724336,Tabungan,Bandung,2021-01-24
2711,45,Perempuan,18857380,Tabungan,Jakarta Pusat,2021-10-18
2712,44,Laki-laki,2994005,Deposito,Surabaya,2022-08-24
2713,59,Laki-laki,20569860,Deposito,Yogyakarta,2020-05-15
2714,46,Perempuan,6001913,Deposito,Bandung,2022-04-09
2715,58,Laki-laki,6187833,Tabungan,Surabaya,2022-05-30
2716,24,Perempuan,7916403,Tabungan,Yogyakarta,2021-02-21
2717,68,Laki-laki,2817932,Deposito,Bali,2022-08-29
2718,58,Laki-laki,10054074,Tabungan,Bali,2022-10-12
2719,54,Laki-laki,13763219,Deposito,Bandung,2021-07-28
2720,48,Perempuan,5344614,Deposito,Jakarta Pusat,2022-08-02
2721,68,Perempuan,19074086,Deposito,Yogyakarta,2022-11-05
2722,31,Perempuan,28956713,Tabungan,Bali,2022-01-06
2723,34,Perempuan,4358989,Deposito,Bandung,2020-03-31
2724,31,Perempuan,11031552,Deposito,Bandung,2020-01-11
2725,26,Laki-laki,8608286,Tabungan,Bali,2020-01-18
2726,58,Laki-laki,26662261,Deposito,Yogyakarta,2021-11-22
2727,62,Laki-laki,11408966,Deposito,Yogyakarta,2021-04-22
2728,25,Laki-laki,18854042,Deposito,Surabaya,2022-07-06
2729,43,Perempuan,19936598,Deposito,Bali,2021-03-14
2730,46,Perempuan,16368730,Tabungan,Bandung,2021-12-05
2731,29,Perempuan,12622833,Tabungan,Surabaya,2020-05-30
2732,51,Perempuan,18000352,Tabungan,Surabaya,2021-12-16
2733,69,Laki-laki,22338821,Deposito,Bandung,2022-09-04
2734,22,Perempuan,28940891,Deposito,Jakarta Pusat,2022-08-02
2735,49,Perempuan,22972207,Deposito,Bali,2022-06-01
2736,26,Perempuan,29840766,Deposito,Surabaya,2022-04-30
2737,44,Perempuan,5686116,Tabungan,Bali,2022-02-10
2738,52,Perempuan,2575845,Tabungan,Bandung,2020-05-05
2739,35,Laki-laki,16963311,Deposito,Jakarta Pusat,2020-03-12
2740,67,Laki-laki,10417897,Deposito,Yogyakarta,2022-08-16
2741,38,Perempuan,26665794,Tabungan,Surabaya,2021-12-15
2742,26,Laki-laki,29361460,Tabungan,Surabaya,2021-01-26
2743,43,Laki-laki,12253916,Deposito,Jakarta Pusat,2021-05-07
2744,31,Laki-laki,14536813,Tabungan,Jakarta Pusat,2020-06-09
2745,40,Perempuan,8610766,Tabungan,Surabaya,2022-07-30
2746,63,Perempuan,29149772,Tabungan,Surabaya,2020-12-01
2747,69,Perempuan,22714330,Deposito,Bandung,2020-08-16
2748,50,Perempuan,13315893,Deposito,Yogyakarta,2022-07-15
2749,53,Laki-laki,7498009,Tabungan,Jakarta Pusat,2021-05-07
2750,57,Laki-laki,27237098,Deposito,Bali,2021-03-03
2751,64,Perempuan,19721673,Deposito,Yogyakarta,2020-02-25
2752,35,Laki-laki,11623320,Deposito,Jakarta Pusat,2021-12-26
2753,49,Laki-laki,3516375,Tabungan,Jakarta Pusat,2021-04-12
2754,66,Laki-laki,20006778,Tabungan,Surabaya,2020-08-21
2755,50,Laki-laki,3207382,Deposito,Jakarta Pusat,2021-06-20
2756,44,Perempuan,10764572,Deposito,Yogyakarta,2022-09-27
2757,51,Laki-laki,21306825,Deposito,Bandung,2022-11-29
2758,60,Perempuan,26913865,Tabungan,Jakarta Pusat,2022-06-16
2759,23,Perempuan,15670501,Deposito,Surabaya,2020-11-28
2760,25,Laki-laki,4196293,Tabungan,Bandung,2022-09-29
2761,54,Perempuan,5677017,Tabungan,Jakarta Pusat,2021-04-27
2762,60,Laki-laki,9137713,Deposito,Surabaya,2020-04-08
2763,29,Laki-laki,22487979,Deposito,Yogyakarta,2022-03-22
2764,39,Perempuan,22003884,Deposito,Bandung,2022-02-11
2765,63,Laki-laki,29395416,Tabungan,Surabaya,2021-01-22
2766,58,Perempuan,13483349,Tabungan,Yogyakarta,2021-07-21
2767,39,Laki-laki,10477088,Deposito,Bali,2021-08-16
2768,68,Laki-laki,23624148,Tabungan,Bali,2020-04-17
2769,30,Laki-laki,7183154,Deposito,Bandung,2022-01-04
2770,46,Perempuan,14176748,Deposito,Jakarta Pusat,2021-11-26
2771,39,Perempuan,3680983,Deposito,Yogyakarta,2020-04-22
2772,53,Perempuan,20319081,Tabungan,Bali,2022-11-23
2773,37,Perempuan,17119216,Deposito,Bandung,2021-04-09
2774,34,Perempuan,14176069,Deposito,Bandung,2021-04-27
2775,56,Laki-laki,3319448,Tabungan,Bali,2021-06-28
2776,69,Laki-laki,19149205,Deposito,Yogyakarta,2022-12-11
2777,60,Laki-laki,13530935,Deposito,Yogyakarta,2021-06-11
2778,37,Laki-laki,23464287,Deposito,Surabaya,2021-11-22
2779,50,Perempuan,11127250,Deposito,Bali,2022-06-15
2780,45,Perempuan,29697615,Tabungan,Bandung,2021-01-04
2781,64,Perempuan,15850130,Tabungan,Surabaya,2022-04-22
2782,26,Perempuan,21360029,Tabungan,Surabaya,2020-01-27
2783,54,Laki-laki,12382248,Deposito,Bandung,2020-09-21
2784,53,Perempuan,2528969,Deposito,Jakarta Pusat,2021-04-23
2785,43,Perempuan,17548556,Deposito,Bali,2020-12-20
2786,22,Perempuan,23964158,Deposito,Surabaya,2021-04-05
2787,48,Perempuan,14132842,Tabungan,Bali,2020-02-24
2788,44,Perempuan,25764247,Tabungan,Bandung,2021-12-23
2789,24,Laki-laki,2855432,Deposito,Jakarta Pusat,2022-09-14
2790,30,Laki-laki,12140068,Deposito,Yogyakarta,2020-02-22
2791,49,Perempuan,7667817,Tabungan,Surabaya,2022-12-06
2792,43,Laki-laki,5364010,Tabungan,Surabaya,2021-08-25
2793,21,Laki-laki,2987718,Deposito,Jakarta Pusat,2022-10-16
2794,65,Laki-laki,22958110,Tabungan,Jakarta Pusat,2022-06-13
2795,41,Perempuan,26581951,Tabungan,Surabaya,2022-12-17
2796,68,Perempuan,14322706,Tabungan,Surabaya,2021-12-26
2797,36,Perempuan,4425225,Deposito,Bandung,2020-01-23
2798,31,Perempuan,19310347,Deposito,Yogyakarta,2021-11-28
2799,67,Laki-laki,14369678,Tabungan,Jakarta Pusat,2022-07-06
2800,64,Laki-laki,4939979,Deposito,Bali,2021-05-27
2801,66,Perempuan,22626686,Deposito,Yogyakarta,2022-02-18
2802,21,Laki-laki,26606006,Deposito,Jakarta Pusat,2020-02-29
2803,36,Laki-laki,2396783,Tabungan,Jakarta Pusat,2020-10-05
2804,37,Laki-laki,9635424,Tabungan,Surabaya,2021-03-15
2805,48,Laki-laki,22202103,Deposito,Jakarta Pusat,2022-04-07
2806,57,Perempuan,24238824,Deposito,Yogyakarta,2022-06-08
2807,56,Laki-laki,7814240,Deposito,Bandung,2022-09-12
2808,23,Perempuan,2639666,Tabungan,Jakarta Pusat,2021-03-29
2809,50,Perempuan,11102321,Deposito,Surabaya,2020-03-16
2810,62,Laki-laki,11434169,Tabungan,Bandung,2022-04-07
2811,61,Perempuan,27386319,Tabungan,Jakarta Pusat,2022-12-28
2812,57,Laki-laki,16899882,Deposito,Surabaya,2022-02-07
2813,38,Laki-laki,5691635,Deposito,Yogyakarta,2022-10-15
2814,24,Perempuan,4831789,Deposito,Bandung,2022-06-23
2815,64,Laki-laki,11300809,Tabungan,Surabaya,2022-06-26
2816,28,Perempuan,11716620,Tabungan,Yogyakarta,2020-12-05
2817,22,Laki-laki,2283592,Deposito,Bali,2020-08-20
2818,61,Laki-laki,25546371,Tabungan,Bali,2022-01-20
2819,65,Laki-laki,18614477,Deposito,Bandung,2020-04-14
2820,54,Perempuan,26202211,Deposito,Jakarta Pusat,2020-10-17
2821,46,Perempuan,11834469,Deposito,Yogyakarta,2021-01-13
2822,57,Perempuan,17802461,Tabungan,Bali,2021-04-13
2823,50,Perempuan,10871559,Deposito,Bandung,2022-08-07
2824,39,Perempuan,13163953,Deposito,Bandung,2022-12-03
2825,28,Laki-laki,15902323,Tabungan,Bali,2022-11-09
2826,60,Laki-laki,28763372,Deposito,Yogyakarta,2021-04-12
2827,43,Laki-laki,15866128,Deposito,Yogyakarta,2021-09-07
2828,20,Laki-laki,24183616,Deposito,Surabaya,2021-04-03
2829,43,Perempuan,22573180,Deposito,Bali,2021-09-02
2830,31,Perempuan,28479620,Tabungan,Bandung,2022-06-27
2831,43,Perempuan,2052936,Tabungan,Surabaya,2020-03-20
2832,29,Perempuan,25055562,Tabungan,Surabaya,2020-07-09
2833,42,Laki-laki,17016912,Deposito,Bandung,2022-08-05
2834,31,Perempuan,2151117,Deposito,Jakarta Pusat,2022-06-17
2835,38,Perempuan,3246593,Deposito,Bali,2022-04-21
2836,35,Perempuan,24722961,Deposito,Surabaya,2020-05-04
2837,35,Perempuan,23263019,Tabungan,Bali,2020-01-03
2838,26,Perempuan,25500817,Tabungan,Bandung,2020-03-20
2839,54,Laki-laki,28426819,Deposito,Jakarta Pusat,2021-06-11
2840,28,Laki-laki,25958250,Deposito,Yogyakarta,2021-05-07
2841,51,Perempuan,10406187,Tabungan,Surabaya,2022-01-31
2842,26,Laki-laki,13919960,Tabungan,Surabaya,2020-11-03
2843,44,Laki-laki,14955054,Deposito,Jakarta Pusat,2020-01-07
2844,34,Laki-laki,6533755,Tabungan,Jakarta Pusat,2021-11-16
2845,50,Perempuan,2974706,Tabungan,Surabaya,2021-02-19
2846,44,Perempuan,6169402,Tabungan,Surabaya,2021-09-19
2847,30,Perempuan,9203613,Deposito,Bandung,2020-03-04
2848,41,Perempuan,1029955,Deposito,Yogyakarta,2022-11-20
2849,35,Laki-laki,18161729,Tabungan,Jakarta Pusat,2021-09-12
2850,55,Laki-laki,2973507,Deposito,Bali,2020-02-28
2851,67,Perempuan,14526514,Deposito,Yogyakarta,2022-09-09
2852,35,Laki-laki,4817342,Deposito,Jakarta Pusat,2021-03-18
2853,39,Laki-laki,1521942,Tabungan,Jakarta Pusat,2020-12-10
2854,49,Laki-laki,13274371,Tabungan,Surabaya,2020-08-15
2855,56,Laki-laki,15517653,Deposito,Jakarta Pusat,2020-10-16
2856,58,Perempuan,17962009,Deposito,Yogyakarta,2021-02-26
2857,30,Laki-laki,19097915,Deposito,Bandung,2022-06-21
2858,69,Perempuan,5810692,Tabungan,Jakarta Pusat,2021-09-08
2859,48,Perempuan,4077696,Deposito,Surabaya,2022-02-18
2860,30,Laki-laki,1235545,Tabungan,Bandung,2020-04-06
2861,32,Perempuan,4900020,Tabungan,Jakarta Pusat,2021-04-07
2862,54,Laki-laki,26072609,Deposito,Surabaya,2022-09-15
2863,35,Laki-laki,16160370,Deposito,Yogyakarta,2020-05-21
2864,49,Perempuan,20308850,Deposito,Bandung,2021-11-16
2865,27,Laki-laki,6607687,Tabungan,Surabaya,2021-09-12
2866,41,Perempuan,2731134,Tabungan,Yogyakarta,2022-04-07
2867,25,Laki-laki,9868181,Deposito,Bali,2020-12-27
2868,52,Laki-laki,5765832,Tabungan,Bali,2021-04-19
2869,45,Laki-laki,18637138,Deposito,Bandung,2022-06-23
2870,57,Perempuan,7485532,Deposito,Jakarta Pusat,2022-03-03
2871,37,Perempuan,28333955,Deposito,Yogyakarta,2021-06-10
2872,57,Perempuan,18558269,Tabungan,Bali,2021-10-01
2873,68,Perempuan,10759815,Deposito,Bandung,2022-07-22
2874,25,Perempuan,1605560,Deposito,Bandung,2022-10-20
2875,20,Laki-laki,2238781,Tabungan,Bali,2020-07-11
2876,64,Laki-laki,5896238,Deposito,Yogyakarta,2022-08-01
2877,60,Laki-laki,21613369,Deposito,Yogyakarta,2020-12-08
2878,38,Laki-laki,13996724,Deposito,Surabaya,2020-02-28
2879,40,Perempuan,8847300,Deposito,Bali,2021-04-02
2880,59,Perempuan,10699762,Tabungan,Bandung,2020-01-17
2881,34,Perempuan,3283818,Tabungan,Surabaya,2021-12-23
2882,21,Perempuan,5538669,Tabungan,Surabaya,2021-05-31
2883,39,Laki-laki,27031108,Deposito,Bandung,2020-12-08
2884,39,Perempuan,10199452,Deposito,Jakarta Pusat,2020-08-29
2885,32,Perempuan,20690588,Deposito,Bali,2021-06-11
2886,44,Perempuan,18458166,Deposito,Surabaya,2022-10-14
2887,56,Perempuan,28434347,Tabungan,Bali,2021-01-31
2888,40,Perempuan,29539810,Tabungan,Bandung,2022-07-04
2889,20,Laki-laki,12657655,Deposito,Jakarta Pusat,2021-09-29
2890,29,Laki-laki,19248991,Deposito,Yogyakarta,2021-07-14
2891,50,Perempuan,6389052,Tabungan,Surabaya,2020-05-12
2892,28,Laki-laki,6361735,Tabungan,Surabaya,2022-09-27
2893,37,Laki-laki,27874796,Deposito,Jakarta Pusat,2022-11-21
2894,21,Laki-laki,10842919,Tabungan,Jakarta Pusat,2021-09-26
2895,56,Perempuan,29786467,Tabungan,Surabaya,2021-06-07
2896,33,Perempuan,3330654,Tabungan,Surabaya,2021-07-02
2897,48,Perempuan,21708649,Deposito,Bandung,2022-03-25
2898,36,Perempuan,22850934,Deposito,Yogyakarta,2021-10-30
2899,57,Laki-laki,3661736,Tabungan,Jakarta Pusat,2022-06-29
2900,53,Laki-laki,21502454,Deposito,Bali,2021-04-05
2901,27,Perempuan,6094003,Deposito,Yogyakarta,2021-01-10
2902,24,Laki-laki,12603170,Deposito,Jakarta Pusat,2020-06-02
2903,46,Laki-laki,11405463,Tabungan,Jakarta Pusat,2020-03-08
2904,39,Laki-laki,28880651,Tabungan,Surabaya,2021-06-16
2905,23,Laki-laki,12996506,Deposito,Jakarta Pusat,2020-03-13
2906,26,Perempuan,12546783,Deposito,Yogyakarta,2022-11-06
2907,44,Laki-laki,19978064,Deposito,Bandung,2021-04-02
2908,48,Perempuan,29934602,Tabungan,Jakarta Pusat,2022-09-22
2909,36,Perempuan,6456049,Deposito,Surabaya,2020-08-23
2910,41,Laki-laki,24124136,Tabungan,Bandung,2021-03-07
2911,45,Perempuan,23663509,Tabungan,Jakarta Pusat,2020-05-29
2912,22,Laki-laki,9126778,Deposito,Surabaya,2022-12-09
2913,50,Laki-laki,24255915,Deposito,Yogyakarta,2020-08-26
2914,38,Perempuan,1961548,Deposito,Bandung,2022-10-18
2915,42,Laki-laki,26537331,Tabungan,Surabaya,2021-04-13
2916,69,Perempuan,11846187,Tabungan,Yogyakarta,2022-04-21
2917,41,Laki-laki,25519086,Deposito,Bali,2022-12-16
2918,32,Laki-laki,5249244,Tabungan,Bali,2022-11-16
2919,43,Laki-laki,17056996,Deposito,Bandung,2020-06-12
2920,53,Perempuan,6912645,Deposito,Jakarta Pusat,2020-07-12
2921,25,Perempuan,12893293,Deposito,Yogyakarta,2022-07-11
2922,60,Perempuan,18287199,Tabungan,Bali,2020-09-21
2923,36,Perempuan,29717326,Deposito,Bandung,2021-03-20
2924,57,Perempuan,28875885,Deposito,Bandung,2022-11-01
2925,67,Laki-laki,10381354,Tabungan,Bali,2022-01-11
2926,61,Laki-laki,22978962,Deposito,Yogyakarta,2021-03-05
2927,50,Laki-laki,7424168,Deposito,Yogyakarta,2020-04-28
2928,25,Laki-laki,8170170,Deposito,Surabaya,2020-09-19
2929,51,Perempuan,1751482,Deposito,Bali,2021-08-07
2930,20,Perempuan,7919360,Tabungan,Bandung,2020-10-01
2931,33,Perempuan,27594115,Tabungan,Surabaya,2021-03-13
2932,30,Perempuan,13498528,Tabungan,Surabaya,2020-06-07
2933,52,Laki-laki,7929234,Deposito,Bandung,2021-08-09
2934,20,Perempuan,4871861,Deposito,Jakarta Pusat,2020-04-22
2935,51,Perempuan,12489137,Deposito,Bali,2020-11-20
2936,57,Perempuan,6667140,Deposito,Surabaya,2021-10-07
2937,21,Perempuan,3757161,Tabungan,Bali,2020-03-29
2938,54,Perempuan,23172259,Tabungan,Bandung,2021-02-26
2939,65,Laki-laki,18151621,Deposito,Jakarta Pusat,2021-04-05
2940,69,Laki-laki,6705935,Deposito,Yogyakarta,2020-09-22
2941,35,Perempuan,14426712,Tabungan,Surabaya,2021-03-27
2942,60,Laki-laki,22970324,Tabungan,Surabaya,2020-02-04
2943,33,Laki-laki,3941758,Deposito,Jakarta Pusat,2020-01-13
2944,58,Laki-laki,25626465,Tabungan,Jakarta Pusat,2021-10-25
2945,23,Perempuan,22481345,Tabungan,Surabaya,2020-04-13
2946,24,Perempuan,13252475,Tabungan,Surabaya,2022-02-21
2947,26,Perempuan,20288532,Deposito,Bandung,2020-07-20
2948,63,Perempuan,19672096,Deposito,Yogyakarta,2022-08-25
2949,37,Laki-laki,24919307,Tabungan,Jakarta Pusat,2022-07-31
2950,49,Laki-laki,24828089,Deposito,Bali,2020-11-15
2951,37,Perempuan,14650761,Deposito,Yogyakarta,2021-09-28
2952,46,Laki-laki,17439460,Deposito,Jakarta Pusat,2020-04-25
2953,54,Laki-laki,7829283,Tabungan,Jakarta Pusat,2020-03-30
2954,62,Laki-laki,18842586,Tabungan,Surabaya,2021-02-07
2955,23,Laki-laki,15581406,Deposito,Jakarta Pusat,2021-07-30
2956,40,Perempuan,1567504,Deposito,Yogyakarta,2022-01-06
2957,53,Laki-laki,2323837,Deposito,Bandung,2021-02-25
2958,65,Perempuan,24056532,Tabungan,Jakarta Pusat,2022-04-06
2959,27,Perempuan,4131697,Deposito,Surabaya,2022-02-18
2960,30,Laki-laki,27226258,Tabungan,Bandung,2021-07-16
2961,55,Perempuan,1954762,Tabungan,Jakarta Pusat,2021-05-05
2962,60,Laki-laki,17581869,Deposito,Surabaya,2020-09-07
2963,36,Laki-laki,24971192,Deposito,Yogyakarta,2020-12-20
2964,63,Perempuan,22836738,Deposito,Bandung,2021-06-30
2965,29,Laki-laki,2675846,Tabungan,Surabaya,2022-10-01
2966,24,Perempuan,6786692,Tabungan,Yogyakarta,2020-07-16
2967,51,Laki-laki,6349910,Deposito,Bali,2022-01-21
2968,49,Laki-laki,19614693,Tabungan,Bali,2022-09-29
2969,60,Laki-laki,22386866,Deposito,Bandung,2020-05-26
2970,43,Perempuan,19955431,Deposito,Jakarta Pusat,2020-04-21
2971,23,Perempuan,4336988,Deposito,Yogyakarta,2020-01-28
2972,21,Perempuan,24492235,Tabungan,Bali,2022-01-04
2973,53,Perempuan,27177258,Deposito,Bandung,2021-10-25
2974,47,Perempuan,15687952,Deposito,Bandung,2020-01-07
2975,65,Laki-laki,21131449,Tabungan,Bali,2021-03-28
2976,21,Laki-laki,12177765,Deposito,Yogyakarta,2020-03-07
2977,20,Laki-laki,4092054,Deposito,Yogyakarta,2021-01-22
2978,39,Laki-laki,3926188,Deposito,Surabaya,2020-05-15
2979,24,Perempuan,13210917,Deposito,Bali,2020-08-20
2980,21,Perempuan,25214870,Tabungan,Bandung,2020-12-07
2981,30,Perempuan,14518473,Tabungan,Surabaya,2022-09-15
2982,37,Perempuan,21883277,Tabungan,Surabaya,2020-06-17
2983,65,Laki-laki,1550409,Deposito,Bandung,2020-09-25
2984,57,Perempuan,23999043,Deposito,Jakarta Pusat,2022-07-16
2985,52,Perempuan,29799146,Deposito,Bali,2022-04-02
2986,20,Perempuan,1557142,Deposito,Surabaya,2021-09-03
2987,23,Perempuan,9847345,Tabungan,Bali,2020-06-05
2988,40,Perempuan,12635350,Tabungan,Bandung,2020-10-19
2989,60,Laki-laki,24151218,Deposito,Jakarta Pusat,2021-01-09
2990,28,Laki-laki,12452733,Deposito,Yogyakarta,2020-03-16
2991,38,Perempuan,10944936,Tabungan,Surabaya,2020-01-11
2992,22,Laki-laki,17123487,Tabungan,Surabaya,2021-06-21
2993,52,Laki-laki,20485246,Deposito,Jakarta Pusat,2021-10-27
2994,45,Laki-laki,22819915,Tabungan,Jakarta Pusat,2022-06-04
2995,65,Perempuan,18489743,Tabungan,Surabaya,2022-08-14
2996,28,Perempuan,23276089,Tabungan,Surabaya,2021-09-09
2997,20,Perempuan,16749825,Deposito,Bandung,2021-12-04
2998,24,Perempuan,24005339,Deposito,Yogyakarta,2022-02-16
2999,40,Laki-laki,13577590,Tabungan,Jakarta Pusat,2021-07-27
3000,46,Laki-laki,21341153,Deposito,Bali,2020-07-07
3001,68,Perempuan,21946917,Deposito,Yogyakarta,2020-12-24
3002,59,Laki-laki,15307310,Deposito,Jakarta Pusat,2021-11-07
3003,57,Laki-laki,8384845,Tabungan,Jakarta Pusat,2021-12-04
3004,60,Laki-laki,6220011,Tabungan,Surabaya,2021-10-18
3005,50,Laki-laki,16745282,Deposito,Jakarta Pusat,2022-12-02
3006,56,Perempuan,23552181,Deposito,Yogyakarta,2021-12-16
3007,57,Laki-laki,24431017,Deposito,Bandung,2021-03-12
3008,47,Perempuan,17516964,Tabungan,Jakarta Pusat,2021-03-11
3009,50,Perempuan,17620807,Deposito,Surabaya,2020-07-19
